relationship_type,source_ref,target_ref
uses,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b
uses,malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
uses,malware--7724581b-06ff-4d2b-b77c-80dc8d53070b,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
uses,malware--8393dac0-0583-456a-9372-fd81691bca20,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65
uses,malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,malware--09fcc02f-f9d4-43fa-8609-5e5e186b7103,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
detects,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
uses,malware--fece06b7-d4b1-42cf-b81a-5323c917546e,attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc
uses,intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
mitigates,course-of-action--2a4f6c11-a4a7-4cb9-b0ef-6ae1bb3a718a,attack-pattern--10ffac09-e42d-4f56-ab20-db94c67d76ff
detects,x-mitre-data-component--0dcbbf4f-929c-489a-b66b-9b820d3f7f0e,attack-pattern--19401639-28d0-4c3c-adcc-bc2ba22f6421
uses,malware--925a6c52-5cf0-4fec-99de-b0d6917d8593,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
uses,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33
uses,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--2c4d4e92-0ccf-4a97-b54c-86d662988a53
uses,malware--77e0ecf7-ca91-4c06-8012-8e728986a87a,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8
detects,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba
mitigates,course-of-action--2a4f6c11-a4a7-4cb9-b0ef-6ae1bb3a718a,attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493
uses,malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e
uses,malware--63c2a130-8a5b-452f-ad96-07cf0af12ffe,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa
uses,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
subtechnique-of,attack-pattern--fc74ba38-dc98-461f-8611-b3dbf9978e3d,attack-pattern--ae7f3575-0a5e-427e-991b-fe03ad44c754
detects,x-mitre-data-component--d6257b8e-869c-41c0-8731-fdca40858a91,attack-pattern--b24e2a20-3b3d-4bf0-823b-1ed765398fb0
uses,intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--d157f9d2-d09a-4efa-bb2a-64963f94e253
mitigates,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f
uses,intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc
uses,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
uses,malware--00806466-754d-44ea-ad6f-0caf59cb8556,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
uses,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,malware--3249e92a-870b-426d-8790-ba311c1abfb4
uses,intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5
uses,malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,malware--03eb4a05-6a02-43f6-afb7-3c7835501828,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
uses,malware--40a1b8ec-7295-416c-a6b1-68181d86f120,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839
uses,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad
uses,malware--5f1d4579-4e8f-48e7-860e-2da773ae432e,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
uses,intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
uses,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
uses,intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18
uses,intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
uses,malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,attack-pattern--7c0f17c9-1af6-4628-9cbd-9e45482dd605
detects,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--bef8aaee-961d-4359-a308-4c2182bcedff
uses,malware--eff1a885-6f90-42a1-901f-eef6e7a1905e,attack-pattern--c3888c54-775d-4b2f-b759-75a2ececcbfd
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d
uses,campaign--4553292d-12c6-4a93-934d-12160370d4e0,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
detects,x-mitre-data-component--9bde2f9d-a695-4344-bfac-f2dce13d121e,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6
uses,intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
uses,malware--5763217a-05b6-4edd-9bca-057e47b5e403,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,malware--26fed817-e7bf-41f9-829a-9075ffac45c2,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
revoked-by,attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d
uses,malware--53ab35c2-d00e-491a-8753-41d35ae7e547,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
uses,malware--bbcd7a02-ef24-4171-ac94-a93540173b94,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
uses,intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
uses,malware--b42378e0-f147-496f-992a-26a49705395b,attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b
uses,intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1
uses,malware--c009560a-f097-45a3-8f9f-78ec1440a783,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
uses,malware--bdee9574-7479-4073-a7dc-e86d8acd073a,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
uses,malware--0945a1a5-a79a-47c8-9079-10c16cdfcb5d,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
uses,intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
uses,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b
uses,malware--00e7d565-9883-4ee5-b642-8fd17fd6a3f5,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
uses,intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
uses,malware--471d0e9f-2c8a-4e4b-8f3b-f85d2407806e,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a
uses,malware--a0ab8a96-40c9-4483-8a54-3fafa6d6007a,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc
uses,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec
uses,malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
uses,intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
uses,malware--8be7c69e-d8e3-4970-9668-61de08e508cc,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
uses,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
uses,intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,tool--294e2560-bd48-44b2-9da2-833b5588ad11
uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a
mitigates,course-of-action--b045d015-6bed-4490-bd38-56b41ece59a0,attack-pattern--cff94884-3b1c-4987-a70b-6d5643c621c3
uses,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
uses,tool--6a5947f3-1a36-4653-8734-526df3e1d28d,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4
uses,malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
uses,intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
uses,malware--fbb470da-1d44-4f29-bbb3-9efbe20f94a3,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
uses,malware--feb2d7bb-aacb-48df-ad04-ccf41a30cd90,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
subtechnique-of,attack-pattern--774ad5bb-2366-4c13-a8a9-65e50b292e7c,attack-pattern--09312b1a-c3c6-4b45-9844-3ccc78e5d82f
mitigates,course-of-action--7da0387c-ba92-4553-b291-b636ee42b2eb,attack-pattern--28abec6c-4443-4b03-8206-07f2e264a6b4
detects,x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,attack-pattern--90c4a591-d02d-490b-92aa-619d9701ac04
mitigates,course-of-action--90f39ee1-d5a3-4aaa-9f28-3b42815b0d46,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
mitigates,course-of-action--3efe43d1-6f3f-4fcb-ab39-4a730971f70b,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
detects,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
uses,malware--e928333f-f3df-4039-9b8b-556c2add0e42,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
uses,intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
uses,malware--50c44c34-3abb-48ae-9433-a2337de5b0bc,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
subtechnique-of,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba
uses,malware--54a73038-1937-4d71-a253-316e76d5413c,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
uses,malware--f25aab1a-0cef-4910-a85d-bb38b32ea41a,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
detects,x-mitre-data-component--d27b0089-2c39-4b6c-84ff-303e48657e77,attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27
uses,malware--4fbd565b-bf55-4ac7-80b4-b183a7b64b9c,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
uses,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
uses,malware--292eb0c5-b8e8-4af6-9e8f-0fda6b4528d3,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
detects,x-mitre-data-component--235b7491-2d2b-4617-9a52-3c0783680f71,attack-pattern--43f2776f-b4bd-4118-94b8-fee47e69676d
mitigates,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc
uses,malware--b143dfa4-e944-43ff-8429-bfffc308c517,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
uses,malware--f0fc920e-57a3-4af5-89be-9ea594c8b1ea,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
uses,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d
uses,malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
uses,intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c
uses,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,malware--40a1b8ec-7295-416c-a6b1-68181d86f120,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56
detects,x-mitre-data-component--235b7491-2d2b-4617-9a52-3c0783680f71,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
mitigates,course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,attack-pattern--35d30338-5bfa-41b0-a170-ec06dfd75f64
uses,intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,attack-pattern--eb125d40-0b2d-41ac-a71a-3229241c2cd3
detects,x-mitre-data-component--45fd904d-6eb0-4b50-8478-a961f09f898b,attack-pattern--59bd0dec-f8b2-4b9a-9141-37a1e6899761
uses,malware--9020f5c7-efde-4125-a4f1-1b70f1274ddd,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
uses,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--b6075259-dba3-44e9-87c7-e954f37ec0d5
uses,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65
detects,x-mitre-data-component--3551476e-14f5-4e48-a518-e82135329e03,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
uses,intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,malware--56e6b6c2-e573-4969-8bab-783205cebbbf,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
uses,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d
uses,campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055
uses,malware--a4f57468-fbd5-49e4-8476-52088220b92d,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
uses,intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db
uses,malware--9dbdadb6-fdbf-490f-a35f-38762d06a0d2,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
uses,malware--43213480-78f7-4fb3-976f-d48f5f6a4c2a,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b
uses,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd
uses,malware--92b03a94-7147-4952-9d5a-b4d24da7487c,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
detects,x-mitre-data-component--deb22295-7e37-4a3b-ac6f-c86666fbe63d,attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177
uses,malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b
uses,malware--687c23e4-4e25-4ee7-a870-c5e002511f54,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
uses,intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
detects,x-mitre-data-component--746f095a-f84c-4ccc-90a5-c7caa5c100a2,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
uses,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
uses,intrusion-set--4e868dad-682d-4897-b8df-2dc98f46c68a,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
uses,malware--0817aaf2-afea-4c32-9285-4dcd1df5bf14,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
subtechnique-of,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
uses,intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
uses,intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd
uses,campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
mitigates,course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,attack-pattern--2dbbdcd5-92cf-44c0-aea2-fe24783a6bc3
uses,malware--24b4ce59-eaac-4c8b-8634-9b093b7ccd92,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,malware--4dea7d8e-af94-4bfb-afe4-7ff54f59308b,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
uses,malware--e2d34c63-6f5a-41f5-86a2-e2380f27f858,attack-pattern--573ad264-1371-4ae0-8482-d2673b719dba
uses,malware--c26f1c05-b861-4970-94dc-2f7f921a3074,attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470
uses,intrusion-set--55033a4d-3ffe-46b2-99b4-2c1541e9ce1c,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
uses,malware--d79e7a60-5de9-448e-a074-f95d2d80f8d0,attack-pattern--5d2be8b9-d24c-4e98-83bf-2f5f79477163
uses,malware--b30d999d-64e0-4e35-9856-884e4b83d611,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9
uses,malware--d20b397a-ea47-48a9-b503-2e2a3551e11d,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
uses,malware--9b19d6b4-cfcb-492f-8ca8-8449e7331573,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
uses,tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
uses,intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa
uses,tool--6a5947f3-1a36-4653-8734-526df3e1d28d,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
uses,malware--e9595678-d269-469e-ae6b-75e49259de63,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
uses,intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,malware--a7881f21-e978-4fe4-af56-92c9416a2616
detects,x-mitre-data-component--da85d358-741a-410d-9433-20d6269a6170,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
uses,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
detects,x-mitre-data-component--181a9f8c-c780-4f1f-91a8-edb770e904ba,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b
uses,campaign--37764c78-2a99-46d1-a7ea-6454b9bf93a0,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
mitigates,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--b5327dd1-6bf9-4785-a199-25bcbd1f4a9d
mitigates,course-of-action--3efe43d1-6f3f-4fcb-ab39-4a730971f70b,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a
uses,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82
mitigates,course-of-action--90c218c3-fbf8-4830-98a7-e8cfb7eaa485,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
uses,tool--4b57c098-f043-4da2-83ef-7588a6d426bc,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529
uses,malware--5f1d4579-4e8f-48e7-860e-2da773ae432e,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433
mitigates,course-of-action--b5dbb4c5-b0b1-40b1-80b6-e9e84ab90067,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803
uses,malware--196f1f32-e0c2-4d46-99cd-234d4b6befe1,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
uses,malware--a020a61c-423f-4195-8c46-ba1d21abba37,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48
uses,malware--91000a8a-58cc-4aba-9ad0-993ad6302b86,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
uses,intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8
uses,malware--6cd07296-14aa-403d-9229-6343d03d4752,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0
uses,malware--36801ffb-5c85-4c50-9121-6122e389366d,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
uses,campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
uses,malware--495b6cdb-7b5a-4fbc-8d33-e7ef68806d08,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
uses,intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af
uses,malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,malware--b9eec47e-98f4-4b3c-b574-3fa8a87ebe05
uses,intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
detects,x-mitre-data-component--c0a4a086-cc20-4e1e-b7cb-29d99dfa3fb1,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
uses,tool--cb69b20d-56d0-41ab-8440-4a4b251614d4,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
uses,malware--9e9b9415-a7df-406b-b14d-92bfe6809fbe,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
uses,campaign--26d9ebae-de59-427f-ae9a-349456bae4b1,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
uses,malware--58eddbaf-7416-419a-ad7b-e65b9d4c3b55,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
uses,malware--3bc7e862-5610-4c02-9c48-15b2e2dc1ddb,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
uses,malware--a5528622-3a8a-4633-86ce-8cdaf8423858,attack-pattern--a4657bc9-d22f-47d2-a7b7-dd6ec33f3dde
uses,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
uses,campaign--808d6b30-df4e-4341-8248-724da4bac650,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
uses,intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6
uses,intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
detects,x-mitre-data-component--74fa567d-bc90-425c-8a41-3c703abb221c,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
uses,malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af
uses,tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
detects,x-mitre-data-component--1067aa74-5796-4d9b-b4f1-a4c9eb6fd9da,attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795
uses,malware--aad11e34-02ca-4220-91cd-2ed420af4db3,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
uses,malware--cf8df906-179c-4a78-bd6e-6605e30f6624,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
uses,malware--45c759ac-b490-48bb-80d4-c8eee3431027,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
uses,malware--3161d76a-e2b2-4b97-9906-24909b735386,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a
uses,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665
uses,malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
uses,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
mitigates,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,attack-pattern--d94b3ae9-8059-4989-8e9f-ea0f601f80a7
uses,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
mitigates,course-of-action--b045d015-6bed-4490-bd38-56b41ece59a0,attack-pattern--fa44a152-ac48-441e-a524-dd7b04b8adcd
